regiao,faixa_renda,diver
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.013471372792002353
Sudeste,Acima de 20k,0.6095882493565413
Sudeste,Acima de 20k,0.12192934276792124
Sudeste,Até 20k,0.8553205426433915
Sul,Até 20k,0.7036813708748302
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.16254669249459444
Nordeste,Acima de 20k,0.5816419587189275
Nordeste,Até 20k,0.17977545356840144
Sudeste,Acima de 20k,0.020518249726789065
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,5.0446168186371674e-05
Sudeste,Acima de 20k,0.5032030522828563
Nordeste,Acima de 20k,0.1480397241445711
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.4549310504223386
Sudeste,Acima de 20k,0.1395746092015721
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.056579373127789996
Sul,Acima de 20k,0.5008605860708065
Sul,Acima de 20k,0.18705102496631873
Nordeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Até 20k,0.3468846115163788
Nordeste,Até 20k,0.11291043602710676
Sudeste,Acima de 20k,0.47718640916402216
Centro-Oeste,Acima de 20k,0.797839961392628
Sul,Acima de 20k,0.15552121781636713
Sudeste,Acima de 20k,0.7991444476604915
Sudeste,Acima de 20k,0.07422074642915541
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.03865280115646037
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.35975406439465313
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.23178031225865772
Sudeste,Até 20k,0.02822684476906303
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.46253285517027404
Sul,Até 20k,0.0
Sul,Acima de 20k,0.0
Nordeste,Até 20k,0.15625767995208742
Sudeste,Acima de 20k,0.2276727144274772
Sudeste,Até 20k,0.18784504162719265
Sul,Acima de 20k,0.3785647027326443
Nordeste,Acima de 20k,0.152035634234129
Sudeste,Acima de 20k,0.008204235887652706
Sudeste,Até 20k,0.5758465461779139
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.0
Sul,Acima de 20k,0.4350573264986106
Sudeste,Acima de 20k,0.0
Norte,Acima de 20k,0.6488594570203665
Sudeste,Acima de 20k,0.3391315508635458
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.4058359351139177
Sudeste,Acima de 20k,0.608975963177417
Nordeste,Acima de 20k,0.6795039425614748
Sul,Acima de 20k,0.21115290503129672
Sudeste,Acima de 20k,0.6448170839322089
Sudeste,Até 20k,0.09966681729285871
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.3915047679075261
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.13420228072941842
Nordeste,Acima de 20k,0.08769936194946779
Sul,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.5850639093260731
Sudeste,Acima de 20k,0.28072287551851777
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.7893684379912964
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.17549915474313724
Sudeste,Até 20k,0.6157050482382271
Sudeste,Acima de 20k,0.19524683401575813
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.9343440619676439
Sudeste,Até 20k,0.0
Nordeste,Até 20k,0.005095052659328568
Sudeste,Acima de 20k,0.4236042511288018
Sul,Até 20k,0.131796278646571
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0017651007242714476
Nordeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.999579891795446
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.23948781280613432
Nordeste,Acima de 20k,0.5407294820861139
Sudeste,Acima de 20k,0.4725720070524154
Sudeste,Acima de 20k,0.3387116919111811
Centro-Oeste,Acima de 20k,0.0
Sudeste,Até 20k,0.7839424155221789
Sudeste,Acima de 20k,0.45561337922958384
Centro-Oeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.056404812582565904
Sul,Acima de 20k,0.6764651052923902
Nordeste,Acima de 20k,0.33598757984046274
Sudeste,Acima de 20k,0.025690451886660307
Nordeste,Acima de 20k,0.3666000677112759
Centro-Oeste,Acima de 20k,0.24798319423587223
Nordeste,Acima de 20k,0.04154072187059132
Sudeste,Acima de 20k,0.48171797978935754
Sul,Acima de 20k,0.0
Norte,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.019042737064529157
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.1082852972584041
Sudeste,Acima de 20k,0.0
Nordeste,Até 20k,0.0046716678260326
Nordeste,Até 20k,0.0024525890502002383
Sul,Acima de 20k,0.7510947073412826
Sudeste,Até 20k,0.05869930500170572
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.11020644608646922
Centro-Oeste,Até 20k,0.0
Nordeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.08721011960566911
Sul,Até 20k,0.2554332072081995
Sudeste,Acima de 20k,0.45046716592836866
Sudeste,Até 20k,0.09655534594791537
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.9588190204520997
Sudeste,Acima de 20k,0.7338228818637528
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.18241605115588433
Centro-Oeste,Até 20k,0.08631972973797462
Centro-Oeste,Acima de 20k,0.0
Sul,Acima de 20k,0.057331739456286036
Sul,Até 20k,0.0139861652516224
Sudeste,Acima de 20k,0.5103528965121881
Sul,Até 20k,0.0
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.265638948196196
Sul,Acima de 20k,0.23919641620594068
Sudeste,Acima de 20k,0.0
Sul,Até 20k,0.10776860537204748
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.021231989256161918
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.9787458370155466
Nordeste,Até 20k,0.02975654230645432
Sudeste,Acima de 20k,0.06465836795733967
Centro-Oeste,Acima de 20k,0.0
Sudeste,Até 20k,0.43493432729949044
Sudeste,Até 20k,0.03447713108066049
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.1055990306063626
Sudeste,Acima de 20k,0.3593930743267413
Sudeste,Até 20k,0.004258970977355612
Sudeste,Até 20k,0.0
Nordeste,Até 20k,0.0
Sudeste,Até 20k,0.5944257994272124
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.04546065028848975
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.9887416799271341
Nordeste,Acima de 20k,0.0
Sul,Até 20k,0.1078525532869686
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.011801507613600448
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.6542001714045127
Nordeste,Até 20k,0.3904901444924213
Sudeste,Acima de 20k,0.394082962923515
Sul,Até 20k,0.03571672825940113
Sudeste,Até 20k,0.4455958208801688
Sudeste,Até 20k,0.46392692882061964
Nordeste,Até 20k,0.07395221973378856
Sudeste,Acima de 20k,0.7526932968124297
Sudeste,Acima de 20k,0.6684953507819021
Sul,Acima de 20k,0.7024244458041657
Sudeste,Acima de 20k,0.017576712748711757
Sul,Acima de 20k,0.049107541379625176
Sudeste,Acima de 20k,0.02961501394663787
Sul,Acima de 20k,0.9252895597899443
Sudeste,Acima de 20k,0.07963491159927238
Sudeste,Acima de 20k,0.1075697298291
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.04249403431091784
Sudeste,Acima de 20k,0.7677109029743878
Nordeste,Até 20k,0.7060816812221459
Sudeste,Acima de 20k,0.013729712953554735
Sul,Acima de 20k,0.19710173049807886
Sudeste,Acima de 20k,0.31696218961379796
Sul,Acima de 20k,0.040626947162051
Sul,Acima de 20k,0.624234539132389
Centro-Oeste,Até 20k,0.0
Sul,Acima de 20k,0.3614354173782441
Sudeste,Até 20k,0.05887604501252194
Sudeste,Acima de 20k,0.3367896355584607
Sudeste,Acima de 20k,1.0
Sul,Até 20k,0.0
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.40664368668818196
Sudeste,Até 20k,0.8458152982772129
Sul,Acima de 20k,0.0
Nordeste,Acima de 20k,0.031198844942281794
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.3615136202833036
Sul,Até 20k,0.0
Centro-Oeste,Até 20k,0.0
Sul,Acima de 20k,0.4390673795286842
Sul,Até 20k,0.058605150932895284
Nordeste,Acima de 20k,0.27020160643405505
Sul,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,1.0
Sul,Até 20k,0.04242874744393579
Sudeste,Acima de 20k,0.007259081247966488
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.9715838803751978
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Nordeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.0
Sudeste,Até 20k,0.9039017268361328
Nordeste,Acima de 20k,0.9999978084173041
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.0
Centro-Oeste,Até 20k,0.08202279428137872
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.8849731114309219
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.006224745445981083
Sudeste,Acima de 20k,0.7441917730657706
Sudeste,Acima de 20k,0.11399101250335868
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.5149024683978739
Sudeste,Acima de 20k,0.3263984896545029
Sudeste,Acima de 20k,0.6719509571757981
Sudeste,Acima de 20k,0.3377218624876543
Sudeste,Acima de 20k,0.47537565574660284
Sudeste,Acima de 20k,0.15276020118910894
Sul,Acima de 20k,0.0
Centro-Oeste,Até 20k,0.0
Sul,Até 20k,0.06829792668938005
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.04736448968014116
Sudeste,Acima de 20k,0.12134485103696041
Centro-Oeste,Acima de 20k,0.27027824410215107
Sul,Até 20k,0.4090400691811116
Nordeste,Acima de 20k,0.060149723921455706
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.012781412544243361
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.038964109729608246
Sudeste,Até 20k,0.09986418968945282
Centro-Oeste,Acima de 20k,0.7273507598029936
Sudeste,Até 20k,0.8247751409192884
Sul,Até 20k,0.0023198209523780052
Sudeste,Acima de 20k,0.010090677347814074
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.4126238168390488
Sul,Acima de 20k,0.36873386437910477
Centro-Oeste,Acima de 20k,0.5124323577063679
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.4751582956067094
Nordeste,Acima de 20k,0.07835817969327571
Nordeste,Até 20k,0.22810418931839127
Sul,Acima de 20k,0.45999075829311215
Centro-Oeste,Até 20k,0.0
Sudeste,Acima de 20k,0.8358018832420544
Norte,Acima de 20k,0.004755927203377081
Sul,Até 20k,0.0922299986438323
Nordeste,Acima de 20k,0.09340314352218508
Sudeste,Acima de 20k,0.1993001996910026
Sul,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.0
Sul,Acima de 20k,0.20319004347646044
Sul,Acima de 20k,0.4524009208435132
Nordeste,Acima de 20k,0.350170601042633
Nordeste,Acima de 20k,0.8737895339018688
Sudeste,Até 20k,0.11715665630084723
Sudeste,Até 20k,0.7286042944115768
Sul,Acima de 20k,0.5630231778174761
Sudeste,Acima de 20k,0.05959415199659774
Sudeste,Acima de 20k,0.9302770398006355
Sudeste,Até 20k,0.41507439861956297
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.7456482016505364
Sudeste,Acima de 20k,0.389508723987904
Sudeste,Acima de 20k,0.0
Centro-Oeste,Até 20k,0.0
Nordeste,Acima de 20k,0.1622151073366879
Sul,Acima de 20k,0.0
Sul,Acima de 20k,0.7629174249312625
Sudeste,Acima de 20k,0.4402841291613152
Sudeste,Acima de 20k,0.05214674576612034
Nordeste,Acima de 20k,0.345431042866948
Sudeste,Até 20k,0.17893198482456843
Sudeste,Acima de 20k,0.21381172026056527
Sudeste,Até 20k,0.9366151460079449
Sudeste,Até 20k,0.05401921358023503
Centro-Oeste,Acima de 20k,0.0
Sul,Até 20k,0.06236089123302384
Sudeste,Acima de 20k,0.0884158454288263
Centro-Oeste,Acima de 20k,0.9992668201287929
Centro-Oeste,Acima de 20k,0.4833921114157404
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.08790567254012131
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.9115168982667354
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,5.398418610966414e-05
Sudeste,Acima de 20k,0.7479665611743141
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.6355388303671293
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.26591896578719926
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.2998284026786404
Sudeste,Acima de 20k,0.46512328682765336
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.6718516905961773
Sudeste,Acima de 20k,0.31529858534547717
Sudeste,Acima de 20k,0.015124593397308357
Sul,Acima de 20k,0.019396543520570145
Sudeste,Até 20k,0.008815786150419632
Sudeste,Até 20k,0.2003987758654476
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.11279077733625972
Sudeste,Até 20k,0.37371220371630715
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sul,Até 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Até 20k,0.12686455682374176
Sul,Até 20k,0.042138221625963854
Sul,Até 20k,0.7466658815209155
Nordeste,Acima de 20k,0.25549074144898526
Nordeste,Até 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.34290559280309346
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.47807149298086066
Sudeste,Até 20k,0.1827089223997451
Nordeste,Acima de 20k,0.06743739899420867
Nordeste,Até 20k,0.5387567825899188
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.3722441779760661
Sudeste,Acima de 20k,0.6260874006435099
Sudeste,Acima de 20k,0.12318670388634798
Centro-Oeste,Acima de 20k,0.017635903110067363
Sudeste,Acima de 20k,0.04807342132865026
Sudeste,Acima de 20k,0.0
Centro-Oeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Até 20k,0.0
Sul,Até 20k,0.010201731849912568
Sul,Até 20k,0.027312631401484815
Nordeste,Acima de 20k,0.13744110937774254
Sudeste,Acima de 20k,0.05018290731340423
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.03623791339347089
Sul,Acima de 20k,0.36492647882730816
Sudeste,Acima de 20k,0.5874608143893423
Centro-Oeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.4736613839178343
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.6149247673297228
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.018298027613303118
Sudeste,Acima de 20k,0.17870028127384668
Centro-Oeste,Acima de 20k,0.06820093491125215
Nordeste,Acima de 20k,0.0
Sul,Até 20k,0.010925094637116805
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Até 20k,0.0
Sudeste,Até 20k,0.18649578941362202
Sudeste,Até 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.3751664212317738
Sudeste,Acima de 20k,0.14777694993123197
Sul,Acima de 20k,0.7271053266127423
Centro-Oeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Até 20k,0.647571693038167
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.3561145385632874
Sul,Acima de 20k,0.6336909782554433
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0951223621633935
Sul,Até 20k,0.0
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.9443417553213532
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.08735712128973525
Sudeste,Acima de 20k,0.9781334302961094
Sudeste,Até 20k,0.34832835010745167
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.2687479063348355
Sudeste,Acima de 20k,0.05794681893629163
Sul,Até 20k,0.0
Sudeste,Até 20k,0.2710237122400696
Nordeste,Até 20k,0.7735950928622063
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.9172181337736902
Sul,Acima de 20k,0.5552332167253267
Sudeste,Até 20k,0.3209352631729782
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.16451539282468355
Sudeste,Até 20k,0.5536022742260772
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.21142846986787187
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.16493016756665654
Nordeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.3441490191057802
Sudeste,Acima de 20k,0.20580389662696733
Sudeste,Acima de 20k,0.23890054393860055
Norte,Até 20k,0.0
Sudeste,Até 20k,0.14608464544352157
Sudeste,Acima de 20k,0.20851337919768162
Centro-Oeste,Acima de 20k,0.3759226813369644
Nordeste,Acima de 20k,0.9215651907451464
Nordeste,Acima de 20k,0.7485857285508813
Sul,Até 20k,0.0
Sudeste,Até 20k,0.31399442524616017
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.4799134848137745
Sul,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.22815797986043107
Sudeste,Até 20k,0.020020986456477156
Sudeste,Acima de 20k,0.3862739488484648
Sudeste,Até 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.8712386716355881
Sudeste,Acima de 20k,0.03311496685397754
Sudeste,Acima de 20k,0.5648302235284941
Nordeste,Até 20k,0.0
Centro-Oeste,Até 20k,0.0
Sudeste,Acima de 20k,0.8980292820112314
Sudeste,Até 20k,0.02367312539257233
Sudeste,Acima de 20k,0.5525418044974908
Nordeste,Até 20k,0.01045486987365773
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Nordeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0012056196936834672
Nordeste,Até 20k,0.0
Sul,Acima de 20k,0.31779691254725595
Sul,Até 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Até 20k,0.5382678072737939
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,1.0
Sudeste,Até 20k,0.0
Centro-Oeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.5994272476265536
Nordeste,Acima de 20k,0.0
Sul,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.0465184339765358
Sudeste,Acima de 20k,0.7044383065398543
Sudeste,Acima de 20k,0.1993292387349766
Centro-Oeste,Acima de 20k,0.07285079314549861
Centro-Oeste,Acima de 20k,0.02171097323618598
Sul,Até 20k,0.2174901568327959
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.5939477527550475
Centro-Oeste,Acima de 20k,0.0013549005035660435
Sudeste,Até 20k,0.4130959975465024
Sudeste,Acima de 20k,0.3408490221172385
Sudeste,Até 20k,0.11247834511704802
Sudeste,Acima de 20k,0.02110631616843982
Sul,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.9750458136462535
Sul,Até 20k,0.0
Sul,Acima de 20k,0.34550522984415394
Sul,Acima de 20k,0.3015746810013816
Sudeste,Acima de 20k,0.4277262834609837
Sudeste,Acima de 20k,0.8507441970464089
Sudeste,Acima de 20k,0.25852462051433206
Centro-Oeste,Acima de 20k,0.779262564847941
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.40363537467712124
Nordeste,Acima de 20k,0.7725251621972032
Sudeste,Acima de 20k,0.568010766119798
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.005242045584079913
Sudeste,Até 20k,0.1894296120575469
Nordeste,Até 20k,0.02568699099000957
Sudeste,Acima de 20k,0.157333661289979
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.12954028439815238
Sul,Até 20k,0.45506078065979844
Nordeste,Acima de 20k,0.8634517576641864
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.8911553773300981
Sudeste,Acima de 20k,0.0
Norte,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.28400835453624285
Sudeste,Até 20k,0.08077500949102884
Sudeste,Até 20k,0.1816870505046247
Sul,Acima de 20k,0.0
Nordeste,Até 20k,0.0
Nordeste,Acima de 20k,0.14142645304750429
Centro-Oeste,Acima de 20k,0.5022419640802823
Sudeste,Até 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.029221666177740743
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Centro-Oeste,Até 20k,0.8984339189405066
Sudeste,Acima de 20k,0.1472195150894617
Nordeste,Até 20k,0.34969011600670946
Nordeste,Acima de 20k,0.34503043984546744
Nordeste,Acima de 20k,0.0405450812370784
Norte,Acima de 20k,0.10895722545692126
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.23248703537776613
Sul,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.08896520258308971
Sudeste,Até 20k,0.3579348178896347
Sul,Acima de 20k,0.13328043459509298
Sudeste,Acima de 20k,0.2528339354139003
Norte,Até 20k,0.24007597398083552
Sul,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.5954558245189425
Sul,Acima de 20k,0.005430118176816265
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.07673804411586038
Centro-Oeste,Até 20k,0.5136829402955773
Sul,Acima de 20k,0.9098160767433877
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.5673273102090615
Sudeste,Acima de 20k,0.9524363796447509
Sudeste,Acima de 20k,0.294310843742564
Nordeste,Até 20k,0.0
Sudeste,Acima de 20k,0.11415560919555595
Centro-Oeste,Acima de 20k,0.003607820561042526
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.7595484945933919
Sudeste,Acima de 20k,0.20403405937864094
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.23439718258018766
Sudeste,Até 20k,0.0
Nordeste,Até 20k,0.1562596653781433
Nordeste,Acima de 20k,0.0
Nordeste,Até 20k,0.18031462744974391
Sudeste,Até 20k,0.11807800542145275
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.004196345049946279
Sul,Acima de 20k,0.6638411100062901
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.08214106776653061
Sul,Acima de 20k,0.0
Nordeste,Até 20k,0.01577120217223189
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.4725479098610281
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.7285166973899405
Sudeste,Acima de 20k,0.6471520123728709
Sudeste,Acima de 20k,0.0013857781299583705
Sul,Acima de 20k,0.2877446306488669
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Norte,Até 20k,0.0
Norte,Até 20k,0.0
Sudeste,Acima de 20k,0.12303442836894841
Sudeste,Acima de 20k,0.31798769129686394
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.6381630313651787
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.413892917152178
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.13308315880605226
Sudeste,Acima de 20k,0.12067246606685912
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.4980159105558076
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Até 20k,0.0
Sul,Acima de 20k,0.2501907831578968
Sul,Acima de 20k,0.01228623809107062
Sudeste,Acima de 20k,0.00942485265378143
Sul,Acima de 20k,0.0
Sul,Acima de 20k,0.9960759487647097
Sudeste,Até 20k,0.0
Centro-Oeste,Até 20k,0.012422114089353519
Sudeste,Acima de 20k,0.0
Nordeste,Até 20k,0.9996098759975584
Sul,Acima de 20k,0.2354549514667465
Centro-Oeste,Até 20k,0.3772523038948614
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.8730690423841124
Nordeste,Até 20k,0.45813111346598817
Sul,Acima de 20k,0.7619355329567272
Sul,Até 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.3577718372684845
Centro-Oeste,Acima de 20k,0.2953016611905873
Sul,Até 20k,0.3558496861082522
Sudeste,,0.0
Sudeste,Acima de 20k,0.0030502266036000194
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.4813066345295443
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0910263512884686
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.5526256588455177
Sudeste,Acima de 20k,0.1992464140685661
Sudeste,Acima de 20k,0.28786696598727296
Nordeste,Acima de 20k,0.0
Sudeste,Até 20k,0.10882645991037562
Nordeste,Acima de 20k,0.0
Norte,Acima de 20k,0.10377853558300722
Sudeste,Até 20k,0.9627214669404777
Sul,Acima de 20k,0.004114134066922151
Sudeste,Acima de 20k,0.6397128117803791
Sudeste,Acima de 20k,0.24120776402280628
Sul,Até 20k,0.33505692014392363
Nordeste,Até 20k,0.0
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.13551391479579852
Sul,Até 20k,0.5622831689542818
Nordeste,Acima de 20k,0.9128064156450344
Sudeste,Acima de 20k,0.3054269426243208
Nordeste,Até 20k,0.5610374937672922
Sudeste,Acima de 20k,0.14231145839069953
Sudeste,Acima de 20k,0.5431880594963778
Sudeste,Acima de 20k,0.12412093222737126
Sudeste,Até 20k,0.8396098895828777
Sudeste,Acima de 20k,0.0
Sul,Até 20k,0.17059002381014454
Sudeste,Acima de 20k,0.06283012058334597
Nordeste,Acima de 20k,0.15522369347373235
Nordeste,Acima de 20k,0.2649932048581013
Centro-Oeste,Acima de 20k,0.6124229589649567
Sudeste,Até 20k,0.20275408322256602
Centro-Oeste,Acima de 20k,0.406641352164853
